iteration,day_id,object_type,dimension,rhs_count,factorization_count,minimum_absolute_pivot,pivot_tolerance,numerical_zero_pivot_count,maximum_rhs_relative_residual,initial_maximum_rhs_relative_residual,refinement_enabled,refinement_triggered,refinement_maximum_passes,refinement_passes_applied,refinement_additional_factorization_count,warning_present,warning_continued,blocking_warning_present,solution_finite
17,2,daily_joint,618,15,1,0.00017126615406147316,1.0977885267493548e-12,0,2.1570080819666133e-12,2.1570080819666133e-12,true,false,3,0,0,false,false,false,true
17,3,daily_joint,618,15,1,0.00023410919305123394,1.0977885267493548e-12,0,2.8401640871520686e-12,2.8401640871520686e-12,true,false,3,0,0,false,false,false,true
17,4,daily_joint,618,15,1,0.0001559203358244349,1.0977885267493548e-12,0,2.2080949371552226e-12,2.2080949371552226e-12,true,false,3,0,0,false,false,false,true
17,5,daily_joint,618,15,1,0.00027576208083855295,1.0977885267493548e-12,0,2.4130512607787188e-12,2.4130512607787188e-12,true,false,3,0,0,false,false,false,true
17,6,daily_joint,618,15,1,0.00036579781720432473,1.0977885267493548e-12,0,3.378776923957925e-12,3.378776923957925e-12,true,false,3,0,0,false,false,false,true
17,7,daily_joint,618,15,1,0.00029384325032869843,1.0977885267493548e-12,0,2.3580066967545582e-12,2.3580066967545582e-12,true,false,3,0,0,false,false,false,true
17,8,daily_joint,618,15,1,0.00049592377273872034,1.0977885267493548e-12,0,3.7780866284333183e-12,3.7780866284333183e-12,true,false,3,0,0,false,false,false,true
17,9,daily_joint,618,15,1,0.00037775414740534341,1.0977885267493548e-12,0,2.0143526264194525e-12,2.0143526264194525e-12,true,false,3,0,0,false,false,false,true
17,10,daily_joint,618,15,1,0.00046493980187305395,1.0977885267493548e-12,0,2.2757806529184053e-12,2.2757806529184053e-12,true,false,3,0,0,false,false,false,true
17,11,daily_joint,618,15,1,0.00029026943240824415,1.0977885267493548e-12,0,2.7036261141596895e-12,2.7036261141596895e-12,true,false,3,0,0,false,false,false,true
17,12,daily_joint,618,15,1,0.00013939624943718173,1.0977885267493548e-12,0,1.9744625433239092e-12,1.9744625433239092e-12,true,false,3,0,0,false,false,false,true
17,13,daily_joint,618,15,1,0.00030352173735008746,1.0977885267493548e-12,0,2.6223062341152656e-12,2.6223062341152656e-12,true,false,3,0,0,false,false,false,true
17,14,daily_joint,617,15,1,0.00030019904213351046,1.0960121699099545e-12,0,3.051626998272993e-12,3.051626998272993e-12,true,false,3,0,0,false,false,false,true
17,15,daily_joint,618,15,1,0.00047696688716559961,1.0977885267493548e-12,0,2.8628978859590165e-12,2.8628978859590165e-12,true,false,3,0,0,false,false,false,true
17,16,daily_joint,617,15,1,0.00038465222501707667,5.4800608495497727e-13,0,2.2979516847340467e-12,2.2979516847340467e-12,true,false,3,0,0,false,false,false,true
17,17,daily_joint,618,15,1,0.00030483719040547293,1.0977885267493548e-12,0,2.3436480105660199e-12,2.3436480105660199e-12,true,false,3,0,0,false,false,false,true
17,18,daily_joint,618,15,1,0.00023287640184947091,1.0977885267493548e-12,0,2.63159786302245e-12,2.63159786302245e-12,true,false,3,0,0,false,false,false,true
17,19,daily_joint,618,15,1,0.00016705180099638428,1.0977885267493548e-12,0,3.4555278815083616e-12,3.4555278815083616e-12,true,false,3,0,0,false,false,false,true
17,20,daily_joint,618,15,1,0.00032410811225752352,1.0977885267493548e-12,0,2.4365616056945856e-12,2.4365616056945856e-12,true,false,3,0,0,false,false,false,true
17,21,daily_joint,617,15,1,0.00034170904812495226,5.4800608495497727e-13,0,1.7443160446744928e-12,1.7443160446744928e-12,true,false,3,0,0,false,false,false,true
17,22,daily_joint,618,15,1,0.00026875763938510086,1.0977885267493548e-12,0,2.3558653020115137e-12,2.3558653020115137e-12,true,false,3,0,0,false,false,false,true
17,23,daily_joint,618,15,1,0.00020213687063932927,1.0977885267493548e-12,0,2.1931789938514821e-12,2.1931789938514821e-12,true,false,3,0,0,false,false,false,true
17,24,daily_joint,618,15,1,0.00053382165335631292,1.0977885267493548e-12,0,7.9969610749354889e-12,7.9969610749354889e-12,true,false,3,0,0,false,false,false,true
17,25,daily_joint,617,15,1,0.00020833446903471961,1.0960121699099545e-12,0,2.1565606402414088e-12,2.1565606402414088e-12,true,false,3,0,0,false,false,false,true
17,26,daily_joint,618,15,1,0.00033039522348505363,1.0977885267493548e-12,0,1.7217828927312503e-12,1.7217828927312503e-12,true,false,3,0,0,false,false,false,true
17,27,daily_joint,618,15,1,0.00028950666213146167,1.0977885267493548e-12,0,2.4613979328875811e-12,2.4613979328875811e-12,true,false,3,0,0,false,false,false,true
17,28,daily_joint,618,15,1,0.00023288998010606026,1.0977885267493548e-12,0,1.8128794167116237e-12,1.8128794167116237e-12,true,false,3,0,0,false,false,false,true
17,29,daily_joint,618,15,1,4.8812290449551101e-05,1.0977885267493548e-12,0,2.0058488711070131e-12,2.0058488711070131e-12,true,false,3,0,0,false,false,false,true
17,30,daily_joint,618,15,1,0.00026425176230717416,1.0977885267493548e-12,0,2.4495484220311709e-12,2.4495484220311709e-12,true,false,3,0,0,false,false,false,true
17,NaN,global_core_16,16,1,1,0.6180339887498949,3.5527136788005009e-15,0,3.3245423439939033e-16,3.3245423439939033e-16,true,false,3,0,0,false,false,false,true
18,1,daily_joint,618,15,1,0.00012424313450221146,5.4889426337467739e-13,0,1.5062065899817997e-12,1.5062065899817997e-12,true,false,3,0,0,false,false,false,true
18,2,daily_joint,618,15,1,0.00014414802852168222,1.0977885267493548e-12,0,2.0732793802142132e-12,2.0732793802142132e-12,true,false,3,0,0,false,false,false,true
18,3,daily_joint,618,15,1,0.00024504827506844663,1.0977885267493548e-12,0,2.8838756816430115e-12,2.8838756816430115e-12,true,false,3,0,0,false,false,false,true
18,4,daily_joint,618,15,1,0.00014147495182770652,1.0977885267493548e-12,0,2.0603069597605604e-12,2.0603069597605604e-12,true,false,3,0,0,false,false,false,true
18,5,daily_joint,618,15,1,0.00029755229947052512,1.0977885267493548e-12,0,2.0654871815975424e-12,2.0654871815975424e-12,true,false,3,0,0,false,false,false,true
18,6,daily_joint,618,15,1,0.00035292156723433173,1.0977885267493548e-12,0,4.0092236352630627e-12,4.0092236352630627e-12,true,false,3,0,0,false,false,false,true
18,7,daily_joint,618,15,1,0.00031985567659680811,1.0977885267493548e-12,0,2.7232499623032979e-12,2.7232499623032979e-12,true,false,3,0,0,false,false,false,true
18,8,daily_joint,618,15,1,0.0005434641520913352,1.0977885267493548e-12,0,2.9657514434454616e-12,2.9657514434454616e-12,true,false,3,0,0,false,false,false,true
18,9,daily_joint,618,15,1,0.0004109564960412733,1.0977885267493548e-12,0,2.0842948315212946e-12,2.0842948315212946e-12,true,false,3,0,0,false,false,false,true
18,10,daily_joint,618,15,1,0.00052645077438972447,1.0977885267493548e-12,0,2.1297861811514702e-12,2.1297861811514702e-12,true,false,3,0,0,false,false,false,true
18,11,daily_joint,618,15,1,0.00032153240953876106,1.0977885267493548e-12,0,2.983888593239514e-12,2.983888593239514e-12,true,false,3,0,0,false,false,false,true
18,12,daily_joint,618,15,1,0.0001354010119210403,1.0977885267493548e-12,0,2.004371286270332e-12,2.004371286270332e-12,true,false,3,0,0,false,false,false,true
18,13,daily_joint,618,15,1,0.00032655696813791547,1.0977885267493548e-12,0,2.4583322595900034e-12,2.4583322595900034e-12,true,false,3,0,0,false,false,false,true
18,14,daily_joint,617,15,1,0.00032123588629831491,1.0960121699099545e-12,0,3.1740092602165995e-12,3.1740092602165995e-12,true,false,3,0,0,false,false,false,true
18,15,daily_joint,618,15,1,0.00045793846109756027,1.0977885267493548e-12,0,3.0147239803629812e-12,3.0147239803629812e-12,true,false,3,0,0,false,false,false,true
18,16,daily_joint,617,15,1,0.00040938626623664934,5.4800608495497727e-13,0,2.2098325256453058e-12,2.2098325256453058e-12,true,false,3,0,0,false,false,false,true
18,17,daily_joint,618,15,1,0.00033003397639987136,1.0977885267493548e-12,0,1.7547376024290985e-12,1.7547376024290985e-12,true,false,3,0,0,false,false,false,true
18,18,daily_joint,618,15,1,0.00018987422326856117,1.0977885267493548e-12,0,2.934625287200898e-12,2.934625287200898e-12,true,false,3,0,0,false,false,false,true
18,19,daily_joint,618,15,1,0.00017096372616764874,1.0977885267493548e-12,0,2.1451884673499041e-12,2.1451884673499041e-12,true,false,3,0,0,false,false,false,true
18,20,daily_joint,618,15,1,0.00032903689154608891,1.0977885267493548e-12,0,3.3095658414364068e-12,3.3095658414364068e-12,true,false,3,0,0,false,false,false,true
18,21,daily_joint,617,15,1,0.00036824253425126466,5.4800608495497727e-13,0,2.0971181536816121e-12,2.0971181536816121e-12,true,false,3,0,0,false,false,false,true
18,22,daily_joint,618,15,1,0.00028549403335270419,1.0977885267493548e-12,0,2.9621272691711568e-12,2.9621272691711568e-12,true,false,3,0,0,false,false,false,true
18,23,daily_joint,618,15,1,0.00021129295087829328,1.0977885267493548e-12,0,2.2069978159246935e-12,2.2069978159246935e-12,true,false,3,0,0,false,false,false,true
18,24,daily_joint,618,15,1,0.00058636574636090639,1.0977885267493548e-12,0,6.5479194375083606e-12,6.5479194375083606e-12,true,false,3,0,0,false,false,false,true
18,25,daily_joint,617,15,1,0.00019280864756367105,1.0960121699099545e-12,0,2.001041094410121e-12,2.001041094410121e-12,true,false,3,0,0,false,false,false,true
18,26,daily_joint,618,15,1,0.00035679168908536523,1.0977885267493548e-12,0,2.0716513595405658e-12,2.0716513595405658e-12,true,false,3,0,0,false,false,false,true
18,27,daily_joint,618,15,1,0.00031084688883318672,1.0977885267493548e-12,0,1.9968811951498182e-12,1.9968811951498182e-12,true,false,3,0,0,false,false,false,true
18,28,daily_joint,618,15,1,0.00023715927979441962,1.0977885267493548e-12,0,1.9114399924737298e-12,1.9114399924737298e-12,true,false,3,0,0,false,false,false,true
18,29,daily_joint,618,15,1,5.0026481581685203e-06,1.0977885267493548e-12,0,2.8464172384346829e-13,2.8464172384346829e-13,true,false,3,0,0,false,false,false,true
18,30,daily_joint,618,15,1,0.00028349903542692115,1.0977885267493548e-12,0,1.8047757383182784e-12,1.8047757383182784e-12,true,false,3,0,0,false,false,false,true
18,NaN,global_core_16,16,1,1,0.64662488336627122,3.5527136788005009e-15,0,2.6815732689115355e-16,2.6815732689115355e-16,true,false,3,0,0,false,false,false,true
19,1,daily_joint,618,15,1,0.00013026764921175816,5.4889426337467739e-13,0,3.9824919109954235e-13,3.9824919109954235e-13,true,false,3,0,0,false,false,false,true
19,2,daily_joint,618,15,1,0.00015022179102589986,1.0977885267493548e-12,0,2.3722217257751098e-12,2.3722217257751098e-12,true,false,3,0,0,false,false,false,true
19,3,daily_joint,618,15,1,0.00025211571439912484,1.0977885267493548e-12,0,3.4845940490723938e-12,3.4845940490723938e-12,true,false,3,0,0,false,false,false,true
19,4,daily_joint,618,15,1,0.0001448547051874465,1.0977885267493548e-12,0,2.1696166348630632e-12,2.1696166348630632e-12,true,false,3,0,0,false,false,false,true
19,5,daily_joint,618,15,1,0.00030983947473643746,1.0977885267493548e-12,0,2.1872783712298047e-12,2.1872783712298047e-12,true,false,3,0,0,false,false,false,true
19,6,daily_joint,618,15,1,0.00035755990572566013,1.0977885267493548e-12,0,3.9674211313014558e-12,3.9674211313014558e-12,true,false,3,0,0,false,false,false,true
19,7,daily_joint,618,15,1,0.00033541679944073892,1.0977885267493548e-12,0,3.3030817049541526e-12,3.3030817049541526e-12,true,false,3,0,0,false,false,false,true
19,8,daily_joint,618,15,1,0.00056691863183857465,1.0977885267493548e-12,0,2.4711568076828858e-12,2.4711568076828858e-12,true,false,3,0,0,false,false,false,true
19,9,daily_joint,618,15,1,0.00043162482925710637,1.0977885267493548e-12,0,2.1383615063708367e-12,2.1383615063708367e-12,true,false,3,0,0,false,false,false,true
19,10,daily_joint,618,15,1,0.0005629928555748498,1.0977885267493548e-12,0,2.1487495627377206e-12,2.1487495627377206e-12,true,false,3,0,0,false,false,false,true
19,11,daily_joint,618,15,1,0.00033700570595951277,1.0977885267493548e-12,0,3.2719496602940473e-12,3.2719496602940473e-12,true,false,3,0,0,false,false,false,true
19,12,daily_joint,618,15,1,0.00013607488991238269,1.0977885267493548e-12,0,2.370527701498421e-12,2.370527701498421e-12,true,false,3,0,0,false,false,false,true
19,13,daily_joint,618,15,1,0.00034215753102426709,1.0977885267493548e-12,0,2.643693208784826e-12,2.643693208784826e-12,true,false,3,0,0,false,false,false,true
19,14,daily_joint,617,15,1,0.00032805679196454192,1.0960121699099545e-12,0,2.1363282108372816e-12,2.1363282108372816e-12,true,false,3,0,0,false,false,false,true
19,15,daily_joint,618,15,1,0.00045292173466319634,1.0977885267493548e-12,0,3.415442666691061e-12,3.415442666691061e-12,true,false,3,0,0,false,false,false,true
19,16,daily_joint,617,15,1,0.00042647669532304942,5.4800608495497727e-13,0,1.6238785493531455e-12,1.6238785493531455e-12,true,false,3,0,0,false,false,false,true
19,17,daily_joint,618,15,1,0.00034556424639737031,1.0977885267493548e-12,0,2.3753871148966294e-12,2.3753871148966294e-12,true,false,3,0,0,false,false,false,true
19,18,daily_joint,618,15,1,0.00018862898107938877,1.0977885267493548e-12,0,2.4640530051549741e-12,2.4640530051549741e-12,true,false,3,0,0,false,false,false,true
19,19,daily_joint,618,15,1,0.00017607728470869349,1.0977885267493548e-12,0,2.0068299984785037e-12,2.0068299984785037e-12,true,false,3,0,0,false,false,false,true
19,20,daily_joint,618,15,1,0.00033586677967284309,1.0977885267493548e-12,0,3.2127140098568411e-12,3.2127140098568411e-12,true,false,3,0,0,false,false,false,true
19,21,daily_joint,617,15,1,0.00038520066078317897,5.4800608495497727e-13,0,2.0525493229135461e-12,2.0525493229135461e-12,true,false,3,0,0,false,false,false,true
19,22,daily_joint,618,15,1,0.00029609559509131787,1.0977885267493548e-12,0,3.300064659444883e-12,3.300064659444883e-12,true,false,3,0,0,false,false,false,true
19,23,daily_joint,618,15,1,0.00021944446851756999,1.0977885267493548e-12,0,2.1842505504102679e-12,2.1842505504102679e-12,true,false,3,0,0,false,false,false,true
19,24,daily_joint,618,15,1,0.00061849933885016993,1.0977885267493548e-12,0,4.1643730675389425e-12,4.1643730675389425e-12,true,false,3,0,0,false,false,false,true
19,25,daily_joint,617,15,1,0.000189084852892692,1.0960121699099545e-12,0,2.1543996327884992e-12,2.1543996327884992e-12,true,false,3,0,0,false,false,false,true
19,26,daily_joint,618,15,1,0.00037332033591669123,1.0977885267493548e-12,0,2.0407334368938074e-12,2.0407334368938074e-12,true,false,3,0,0,false,false,false,true
19,27,daily_joint,618,15,1,0.00032361103484524812,1.0977885267493548e-12,0,2.4082788546987648e-12,2.4082788546987648e-12,true,false,3,0,0,false,false,false,true
19,28,daily_joint,618,15,1,0.00024795479584569896,1.0977885267493548e-12,0,2.4361470995846336e-12,2.4361470995846336e-12,true,false,3,0,0,false,false,false,true
19,29,daily_joint,618,15,1,6.8128060400119695e-06,1.0977885267493548e-12,0,4.1539227025119544e-13,4.1539227025119544e-13,true,false,3,0,0,false,false,false,true
19,30,daily_joint,618,15,1,0.00029521025874943845,1.0977885267493548e-12,0,1.9930217649999229e-12,1.9930217649999229e-12,true,false,3,0,0,false,false,false,true
19,NaN,global_core_16,16,1,1,0.61803398874989479,3.5527136788005009e-15,0,1.9298281401398618e-16,1.9298281401398618e-16,true,false,3,0,0,false,false,false,true
20,1,daily_joint,618,15,1,0.00013951844938510765,5.4889426337467739e-13,0,4.271656469002447e-12,4.271656469002447e-12,true,false,3,0,0,false,false,false,true
20,2,daily_joint,618,15,1,0.00015804546305067454,1.0977885267493548e-12,0,2.1787832250422456e-12,2.1787832250422456e-12,true,false,3,0,0,false,false,false,true
20,3,daily_joint,618,15,1,0.00025924034239099624,1.0977885267493548e-12,0,2.4825543720892729e-12,2.4825543720892729e-12,true,false,3,0,0,false,false,false,true
20,4,daily_joint,618,15,1,0.00014830189235183247,1.0977885267493548e-12,0,1.7875277631260633e-12,1.7875277631260633e-12,true,false,3,0,0,false,false,false,true
20,5,daily_joint,618,15,1,0.00032279121110269772,1.0977885267493548e-12,0,2.1247456678126767e-12,2.1247456678126767e-12,true,false,3,0,0,false,false,false,true
20,6,daily_joint,618,15,1,0.00036306597708277486,1.0977885267493548e-12,0,3.9095200670039545e-12,3.9095200670039545e-12,true,false,3,0,0,false,false,false,true
20,7,daily_joint,618,15,1,0.00035265987705321127,1.0977885267493548e-12,0,2.8181455291335761e-12,2.8181455291335761e-12,true,false,3,0,0,false,false,false,true
20,8,daily_joint,618,15,1,0.00058943714363988617,1.0977885267493548e-12,0,2.855277588490326e-12,2.855277588490326e-12,true,false,3,0,0,false,false,false,true
20,9,daily_joint,618,15,1,0.0004549174068888355,1.0977885267493548e-12,0,2.779596668987345e-12,2.779596668987345e-12,true,false,3,0,0,false,false,false,true
20,10,daily_joint,618,15,1,0.00060273231618661023,1.0977885267493548e-12,0,2.3384439436924426e-12,2.3384439436924426e-12,true,false,3,0,0,false,false,false,true
20,11,daily_joint,618,15,1,0.0003530875370530415,1.0977885267493548e-12,0,2.6043171580968412e-12,2.6043171580968412e-12,true,false,3,0,0,false,false,false,true
20,12,daily_joint,618,15,1,0.00014193360715025001,1.0977885267493548e-12,0,2.0480464880603611e-12,2.0480464880603611e-12,true,false,3,0,0,false,false,false,true
20,13,daily_joint,618,15,1,0.00036003308861927023,1.0977885267493548e-12,0,2.5859489885588769e-12,2.5859489885588769e-12,true,false,3,0,0,false,false,false,true
20,14,daily_joint,617,15,1,0.00034179646337247142,1.0960121699099545e-12,0,2.829555777599747e-12,2.829555777599747e-12,true,false,3,0,0,false,false,false,true
20,15,daily_joint,618,15,1,0.00044964386052293227,1.0977885267493548e-12,0,2.7974847756048922e-12,2.7974847756048922e-12,true,false,3,0,0,false,false,false,true
20,16,daily_joint,617,15,1,0.00044682225829426086,5.4800608495497727e-13,0,1.7581445848957628e-12,1.7581445848957628e-12,true,false,3,0,0,false,false,false,true
20,17,daily_joint,618,15,1,0.00036296305411792932,1.0977885267493548e-12,0,3.1280537762607811e-12,3.1280537762607811e-12,true,false,3,0,0,false,false,false,true
20,18,daily_joint,618,15,1,0.00018878233739682778,1.0977885267493548e-12,0,2.5357381814690403e-12,2.5357381814690403e-12,true,false,3,0,0,false,false,false,true
20,19,daily_joint,618,15,1,0.00017774452432979028,1.0977885267493548e-12,0,1.6696811977047132e-12,1.6696811977047132e-12,true,false,3,0,0,false,false,false,true
20,20,daily_joint,618,15,1,0.00034280844194835107,1.0977885267493548e-12,0,3.3093697234456403e-12,3.3093697234456403e-12,true,false,3,0,0,false,false,false,true
20,21,daily_joint,617,15,1,0.00040488964405242252,5.4800608495497727e-13,0,1.8235148870975106e-12,1.8235148870975106e-12,true,false,3,0,0,false,false,false,true
20,22,daily_joint,618,15,1,0.00030764891963606055,1.0977885267493548e-12,0,3.2528447044380118e-12,3.2528447044380118e-12,true,false,3,0,0,false,false,false,true
20,23,daily_joint,618,15,1,0.00022764972620181579,1.0977885267493548e-12,0,2.4844717395410524e-12,2.4844717395410524e-12,true,false,3,0,0,false,false,false,true
20,24,daily_joint,618,15,1,0.00065473606453707474,1.0977885267493548e-12,0,5.7703198231740645e-12,5.7703198231740645e-12,true,false,3,0,0,false,false,false,true
20,25,daily_joint,617,15,1,0.00018792399464036377,1.0960121699099545e-12,0,2.0966607384337808e-12,2.0966607384337808e-12,true,false,3,0,0,false,false,false,true
20,26,daily_joint,618,15,1,0.00039223205347481622,1.0977885267493548e-12,0,1.9622934806040631e-12,1.9622934806040631e-12,true,false,3,0,0,false,false,false,true
20,27,daily_joint,618,15,1,0.00033716227870727981,1.0977885267493548e-12,0,1.9702186677448204e-12,1.9702186677448204e-12,true,false,3,0,0,false,false,false,true
20,28,daily_joint,618,15,1,0.00025888859177871423,1.0977885267493548e-12,0,2.7352386895348926e-12,2.7352386895348926e-12,true,false,3,0,0,false,false,false,true
20,29,daily_joint,618,15,1,8.1877127604028752e-06,1.0977885267493548e-12,0,8.6555580031652815e-13,8.6555580031652815e-13,true,false,3,0,0,false,false,false,true
20,30,daily_joint,618,15,1,0.00030748305586174784,1.0977885267493548e-12,0,2.4251492205199183e-12,2.4251492205199183e-12,true,false,3,0,0,false,false,false,true
20,NaN,global_core_16,16,1,1,0.52605325028838545,7.1054273576010019e-15,0,2.5001918514809445e-16,2.5001918514809445e-16,true,false,3,0,0,false,false,false,true
21,1,daily_joint,618,15,1,0.00014289863713223922,5.4889426337467739e-13,0,2.4025279730752811e-12,2.4025279730752811e-12,true,false,3,0,0,false,false,false,true
21,2,daily_joint,618,15,1,0.00016251890953706904,1.0977885267493548e-12,0,2.3276929169098386e-12,2.3276929169098386e-12,true,false,3,0,0,false,false,false,true
21,3,daily_joint,618,15,1,0.00026115246167166895,1.0977885267493548e-12,0,3.2493469698289288e-12,3.2493469698289288e-12,true,false,3,0,0,false,false,false,true
21,4,daily_joint,618,15,1,0.00015215548136569566,1.0977885267493548e-12,0,1.4647773943939133e-12,1.4647773943939133e-12,true,false,3,0,0,false,false,false,true
21,5,daily_joint,618,15,1,0.00032907844597322521,1.0977885267493548e-12,0,2.2466209479583726e-12,2.2466209479583726e-12,true,false,3,0,0,false,false,false,true
21,6,daily_joint,618,15,1,0.00037061881813869852,1.0977885267493548e-12,0,3.5040723678556416e-12,3.5040723678556416e-12,true,false,3,0,0,false,false,false,true
21,7,daily_joint,618,15,1,0.00036215680904211816,1.0977885267493548e-12,0,1.9812889684786011e-12,1.9812889684786011e-12,true,false,3,0,0,false,false,false,true
21,8,daily_joint,618,15,1,0.00060976857171241038,1.0977885267493548e-12,0,2.5560960898633594e-12,2.5560960898633594e-12,true,false,3,0,0,false,false,false,true
21,9,daily_joint,618,15,1,0.00046517942366767524,1.0977885267493548e-12,0,2.036116897687505e-12,2.036116897687505e-12,true,false,3,0,0,false,false,false,true
21,10,daily_joint,618,15,1,0.00062310256190181083,1.0977885267493548e-12,0,2.4600610596100831e-12,2.4600610596100831e-12,true,false,3,0,0,false,false,false,true
21,11,daily_joint,618,15,1,0.00036147705602971431,1.0977885267493548e-12,0,3.1167151373744855e-12,3.1167151373744855e-12,true,false,3,0,0,false,false,false,true
21,12,daily_joint,618,15,1,0.00014621791896697917,1.0977885267493548e-12,0,1.7345582809275321e-12,1.7345582809275321e-12,true,false,3,0,0,false,false,false,true
21,13,daily_joint,618,15,1,0.00037017113715296122,1.0977885267493548e-12,0,2.8107307979142525e-12,2.8107307979142525e-12,true,false,3,0,0,false,false,false,true
21,14,daily_joint,617,15,1,0.00034810321510692793,1.0960121699099545e-12,0,2.6598967216366765e-12,2.6598967216366765e-12,true,false,3,0,0,false,false,false,true
21,15,daily_joint,618,15,1,0.00045772445216988992,1.0977885267493548e-12,0,3.0122036536572835e-12,3.0122036536572835e-12,true,false,3,0,0,false,false,false,true
21,16,daily_joint,617,15,1,0.00045432498629164437,5.4800608495497727e-13,0,1.6935763973377108e-12,1.6935763973377108e-12,true,false,3,0,0,false,false,false,true
21,17,daily_joint,618,15,1,0.00037131777861909983,1.0977885267493548e-12,0,2.4290153270765269e-12,2.4290153270765269e-12,true,false,3,0,0,false,false,false,true
21,18,daily_joint,618,15,1,0.00019251821722559624,1.0977885267493548e-12,0,2.4948360390178207e-12,2.4948360390178207e-12,true,false,3,0,0,false,false,false,true
21,19,daily_joint,618,15,1,0.00018008440439641266,1.0977885267493548e-12,0,2.1093025288057867e-12,2.1093025288057867e-12,true,false,3,0,0,false,false,false,true
21,20,daily_joint,618,15,1,0.00034995496578402597,1.0977885267493548e-12,0,2.7296973571295307e-12,2.7296973571295307e-12,true,false,3,0,0,false,false,false,true
21,21,daily_joint,617,15,1,0.00041444011567674896,5.4800608495497727e-13,0,1.8768930136498511e-12,1.8768930136498511e-12,true,false,3,0,0,false,false,false,true
21,22,daily_joint,618,15,1,0.00031127306163469115,1.0977885267493548e-12,0,2.2862947118817692e-12,2.2862947118817692e-12,true,false,3,0,0,false,false,false,true
21,23,daily_joint,618,15,1,0.00024203252695952117,5.4889426337467739e-13,0,2.3174648517248066e-12,2.3174648517248066e-12,true,false,3,0,0,false,false,false,true
21,24,daily_joint,618,15,1,0.00066574455007682807,1.0977885267493548e-12,0,9.7020288326505855e-12,9.7020288326505855e-12,true,false,3,0,0,false,false,false,true
21,25,daily_joint,617,15,1,0.00018803659621156044,1.0960121699099545e-12,0,1.4710741980865128e-12,1.4710741980865128e-12,true,false,3,0,0,false,false,false,true
21,26,daily_joint,618,15,1,0.00040123819844894223,1.0977885267493548e-12,0,2.1388320598310424e-12,2.1388320598310424e-12,true,false,3,0,0,false,false,false,true
21,27,daily_joint,618,15,1,0.00034412126359736433,1.0977885267493548e-12,0,2.2451319082579666e-12,2.2451319082579666e-12,true,false,3,0,0,false,false,false,true
21,28,daily_joint,618,15,1,0.00026468511956997048,1.0977885267493548e-12,0,2.4076456881415493e-12,2.4076456881415493e-12,true,false,3,0,0,false,false,false,true
21,29,daily_joint,618,15,1,1.014550669265146e-05,1.0977885267493548e-12,0,9.2122935539117118e-13,9.2122935539117118e-13,true,false,3,0,0,false,false,false,true
21,30,daily_joint,618,15,1,0.00031426681715995418,1.0977885267493548e-12,0,1.6377488289209733e-12,1.6377488289209733e-12,true,false,3,0,0,false,false,false,true
21,NaN,global_core_16,16,1,1,0.61803398874989468,7.1054273576010019e-15,0,1.4866957159166038e-16,1.4866957159166038e-16,true,false,3,0,0,false,false,false,true
22,1,daily_joint,618,15,1,0.00014150552754854445,1.0977885267493548e-12,0,1.7774766272828738e-12,1.7774766272828738e-12,true,false,3,0,0,false,false,false,true
22,2,daily_joint,618,15,1,0.00016561724941379209,1.0977885267493548e-12,0,2.0228065173018965e-12,2.0228065173018965e-12,true,false,3,0,0,false,false,false,true
22,3,daily_joint,618,15,1,0.00026187612418360825,1.0977885267493548e-12,0,2.8658935489957503e-12,2.8658935489957503e-12,true,false,3,0,0,false,false,false,true
22,4,daily_joint,618,15,1,0.00015355902069648722,1.0977885267493548e-12,0,2.1568966410069698e-12,2.1568966410069698e-12,true,false,3,0,0,false,false,false,true
22,5,daily_joint,618,15,1,0.00034351273791580141,1.0977885267493548e-12,0,1.8670211241352498e-12,1.8670211241352498e-12,true,false,3,0,0,false,false,false,true
22,6,daily_joint,618,15,1,0.00038124019117201342,1.0977885267493548e-12,0,3.5126004916523324e-12,3.5126004916523324e-12,true,false,3,0,0,false,false,false,true
22,7,daily_joint,618,15,1,0.00039124788086766706,1.0977885267493548e-12,0,2.9420829307858186e-12,2.9420829307858186e-12,true,false,3,0,0,false,false,false,true
22,8,daily_joint,618,15,1,0.00066737587175576805,1.0977885267493548e-12,0,2.9859195166086869e-12,2.9859195166086869e-12,true,false,3,0,0,false,false,false,true
22,9,daily_joint,618,15,1,0.00049715240740180982,1.0977885267493548e-12,0,1.712862509699919e-12,1.712862509699919e-12,true,false,3,0,0,false,false,false,true
22,10,daily_joint,618,15,1,0.00068863027543716849,1.0977885267493548e-12,0,1.8403434456190041e-12,1.8403434456190041e-12,true,false,3,0,0,false,false,false,true
22,11,daily_joint,618,15,1,0.00038686984567338242,1.0977885267493548e-12,0,3.1523200022290781e-12,3.1523200022290781e-12,true,false,3,0,0,false,false,false,true
22,12,daily_joint,618,15,1,0.00015504744222697477,1.0977885267493548e-12,0,2.321818499647919e-12,2.321818499647919e-12,true,false,3,0,0,false,false,false,true
22,13,daily_joint,618,15,1,0.00042053688248753704,1.0977885267493548e-12,0,2.86779009017141e-12,2.86779009017141e-12,true,false,3,0,0,false,false,false,true
22,14,daily_joint,617,15,1,0.00036290250379904568,1.0960121699099545e-12,0,2.5646179603033945e-12,2.5646179603033945e-12,true,false,3,0,0,false,false,false,true
